Image Path,Width,Height,Weeds,x,y,w,h
20210628_iPhoneSE_YL_54.jpg,3024,4032,MorningGlory,113,2,2625,3926
20210903_NIKOND3300_YL_61.jpg,6000,4000,Waterhemp,936,622,3820,3215
20210903_iPhoneSE_YL_148.jpg,3024,4032,MorningGlory,1213,1096,697,715
20210903_iPhoneSE_YL_148.jpg,3024,4032,MorningGlory,1319,2368,867,832
20210806_iPhoneSE_YL_443.jpg,3023,3429,MorningGlory,942,991,1419,1986
20210628_iPhoneSE_YL_40.jpg,3024,4032,MorningGlory,650,983,1785,2372
20210805_iPhoneSE_YL_35.jpg,3541,2997,SpottedSpurge,3,622,3344,2011
20210903_iPhoneSE_YL_174.jpg,3024,4032,Sicklepod,973,1823,1594,1688
20210903_NIKOND3300_YL_49.jpg,6000,4000,Eclipta,1314,297,2616,2965
20210810_iPhoneSE_YL_625.jpg,3024,3758,Eclipta,574,983,2059,2573
20210628_iPhoneSE_YL_177.jpg,3024,4032,PalmerAmaranth,124,642,2652,1665
20210903_iPhone11Pro_BT_79.jpg,4032,3024,Waterhemp,2735,446,642,662
20210812_iPhoneSE_YL_1073.jpg,2949,3024,PricklySida,397,600,2009,1921
20210903_iPhone11Pro_BT_45.jpg,3024,4032,Purslane,1289,1711,469,344
20210827_iPhone11Pro_BT_257.jpg,3024,4032,PricklySida,473,1274,1492,1715
20210712_iPhoneSE_YL_168.jpg,3024,4032,Carpetweed,1046,1247,945,1707
20210903_NIKOND3300_YL_93.jpg,4000,6000,Waterhemp,802,1734,2144,2902
20210812_iPhoneSE_YL_993.jpg,2367,2071,Purslane,331,331,1592,1649
20210810_iPhoneSE_YL_628.jpg,3024,4032,Waterhemp,447,914,2228,2062
20210903_iPhoneSE_YL_186.jpg,3024,4032,Sicklepod,809,645,1711,1869
20210903_iPhone11Pro_BT_74.jpg,3024,4032,Waterhemp,1020,1262,1035,1231
20210903_iPhone11Pro_BT_60.jpg,4032,3024,MorningGlory,1769,1000,652,679
20210812_iPhoneSE_YL_777.jpg,3536,3024,Purslane,1234,686,2085,1567
20210910_iPhone11Pro_BT_55.jpg,3024,4032,MorningGlory,1219,555,1180,1332
20210910_iPhone11Pro_BT_55.jpg,3024,4032,MorningGlory,2055,2700,809,652
20210903_iPhone11Pro_BT_146.jpg,3024,4032,SpottedSpurge,184,1453,606,672
20210903_iPhone11Pro_BT_146.jpg,3024,4032,SpottedSpurge,1606,1660,660,758
20210812_iPhoneSE_YL_950.jpg,3654,3024,Purslane,283,558,3311,1938
20210820_iPhoneSE_YL_1519.jpg,745,580,SpottedSpurge,20,14,465,267
20210820_iPhoneSE_YL_1519.jpg,745,580,SpottedSpurge,174,238,531,297
20210812_iPhoneSE_YL_978.jpg,2207,2316,Purslane,539,184,1222,2013
20210805_iPhoneSE_YL_128.jpg,2944,2972,MorningGlory,1023,960,1560,1411
20210903_NIKOND3300_YL_78.jpg,6000,4000,Ragweed,2093,1093,2081,1855
20210820_iPhoneSE_YL_1525.jpg,2493,2320,MorningGlory,0,21,2392,2210
20210912_iPhoneSE_YL_130.jpg,3024,4032,Ragweed,1778,777,856,652
20210912_iPhoneSE_YL_130.jpg,3024,4032,Waterhemp,227,609,1407,1063
20210912_iPhoneSE_YL_130.jpg,3024,4032,Ragweed,1477,2329,777,793
20210912_iPhoneSE_YL_118.jpg,3024,4032,Ragweed,1203,445,547,477
20210912_iPhoneSE_YL_118.jpg,3024,4032,Eclipta,617,2293,1110,1254
20210903_NIKOND3300_YL_159.jpg,6000,4000,Waterhemp,2244,1424,2151,1762
20210906_iPhoneSE_YL_74.jpg,4032,3024,PricklySida,954,857,1768,1244
20210827_NIKOND3300_YL_8.jpg,4000,6000,MorningGlory,924,1978,1996,2222
20210906_iPhoneSE_YL_235.jpg,4032,3024,Waterhemp,1447,686,1266,1530
20210903_iPhoneSE_YL_16.jpg,3024,4032,MorningGlory,779,1805,1576,1524
20210908_iPhoneSE_YL_70.jpg,3024,4032,Purslane,844,1078,1078,2153
20210712_iPhoneSE_YL_90.jpg,3024,4032,Carpetweed,1080,1213,1108,1941
20210827_iPhoneSE_YL_31.jpg,3024,4032,Waterhemp,598,1559,1657,1735
20210908_iPhoneSE_YL_58.jpg,4032,3024,Purslane,871,327,1186,1898
20210908_iPhoneSE_YL_58.jpg,4032,3024,Carpetweed,2018,1394,649,730
20210906_iPhoneSE_YL_427.jpg,3024,4032,Waterhemp,789,297,1285,1242
20210906_iPhoneSE_YL_427.jpg,3024,4032,Waterhemp,1155,2924,533,563
20210813_iPhoneSE_YL_1220.jpg,3096,3024,PalmerAmaranth,702,442,1949,2152
20210903_iPhoneSE_YL_227.jpg,3024,4032,Sicklepod,867,1319,1588,1653
20210910_iPhone11Pro_BT_111.jpg,3024,4032,Waterhemp,777,1711,785,867
20210910_iPhone11Pro_BT_139.jpg,3024,4032,MorningGlory,820,1586,1532,883
20210806_iPhoneSE_YL_260.jpg,3477,3002,MorningGlory,654,707,1964,1902
20210908_iPhoneSE_YL_126.jpg,3024,4032,Carpetweed,1869,442,809,665
20210908_iPhoneSE_YL_126.jpg,3024,4032,Carpetweed,281,1453,621,560
20210908_iPhoneSE_YL_126.jpg,3024,4032,Carpetweed,1752,2453,478,563
20210909_NIKOND3300_YL_84.jpg,4000,6000,Waterhemp,671,2275,2553,2510
20210910_NIKOND3300_YL_226.jpg,6000,4000,Ragweed,1609,1841,667,488
20210910_NIKOND3300_YL_226.jpg,6000,4000,Eclipta,4012,1519,1461,1229
20210906_iPhoneSE_YL_157.jpg,3024,4032,Eclipta,1438,2840,817,785
20210906_iPhoneSE_YL_157.jpg,3024,4032,Purslane,578,367,1563,1914
20210906_iPhoneSE_YL_157.jpg,3024,4032,Carpetweed,1659,3745,469,281
20210812_iPhoneSE_YL_818.jpg,3023,3221,Purslane,520,294,1553,2812
20210910_NIKOND3300_YL_233.jpg,6000,4000,Waterhemp,1163,574,1372,1508
20210910_NIKOND3300_YL_233.jpg,6000,4000,Carpetweed,3798,1190,1140,1081
20210812_iPhoneSE_YL_819.jpg,3024,3507,Purslane,1447,1351,1369,1854
20210812_iPhoneSE_YL_819.jpg,3024,3507,Purslane,392,1462,1354,1125
20210827_NIKOND3300_YL_87.jpg,4000,6000,PricklySida,706,1743,1891,1952
20210820_iPhoneSE_YL_1444.jpg,1586,1558,Purslane,108,379,1302,918
20210909_NIKOND3300_YL_85.jpg,4000,6000,Waterhemp,1185,1996,2292,2597
20210806_iPhoneSE_YL_275.jpg,3214,3024,MorningGlory,1483,859,1281,1486
20210910_iPhone11Pro_BT_138.jpg,3024,4032,Carpetweed,746,1418,1481,1567
20210820_iPhoneSE_YL_1487.jpg,4032,3024,Sicklepod,718,896,1629,1223
20210906_iPhoneSE_YL_181.jpg,3024,4032,Waterhemp,668,750,1731,1500
20210906_iPhoneSE_YL_181.jpg,3024,4032,Goosegrass,2344,152,668,651
20210827_NIKOND3300_YL_78.jpg,6000,4000,PricklySida,866,221,3843,3407
20210827_NIKOND3300_YL_78.jpg,6000,4000,SpottedSpurge,4,236,543,841
20210827_iPhone11Pro_BT_19.jpg,4032,3024,PricklySida,2169,909,1536,1108
20210827_iPhone11Pro_BT_19.jpg,4032,3024,CutleafGroundcherry,129,947,1096,964
20210827_iPhone11Pro_BT_19.jpg,4032,3024,SpottedSpurge,1266,1785,2291,1236
20210827_iPhone11Pro_BT_19.jpg,4032,3024,SpottedSpurge,2335,158,1535,1174
20210827_iPhone11Pro_BT_19.jpg,4032,3024,SpottedSpurge,3201,818,822,1271
20210827_iPhone11Pro_BT_19.jpg,4032,3024,SpottedSpurge,4,1662,945,1297
20210813_iPhoneSE_YL_1235.jpg,3064,3004,PalmerAmaranth,362,202,2586,2681
20210712_iPhoneSE_YL_52.jpg,3024,4032,Carpetweed,741,818,2143,2827
20210910_iPhoneSE_YL_126.jpg,4032,3024,MorningGlory,680,777,1507,1782
20210810_iPhoneSE_YL_577.jpg,3713,3010,Eclipta,1186,881,1721,1124
20210827_iPhoneSE_YL_30.jpg,3024,4032,MorningGlory,977,1645,1426,1227
20210827_iPhone11Pro_BT_139.jpg,4032,3024,PricklySida,1029,906,1200,1411
20210712_iPhoneSE_YL_91.jpg,3024,4032,Carpetweed,326,307,2312,1807
20210712_iPhoneSE_YL_91.jpg,3024,4032,Carpetweed,424,2553,1565,1124
20210818_iPhoneSE_YL_1336.jpg,1734,1596,Eclipta,275,60,1271,1256
20210906_iPhoneSE_YL_75.jpg,4032,3024,Purslane,1130,972,1535,1117
20210910_NIKOND3300_YL_186.jpg,6000,4000,Waterhemp,2279,1381,1756,1186
20210805_iPhoneSE_YL_129.jpg,3024,3170,MorningGlory,557,480,1659,1994
20210903_iPhoneSE_YL_150.jpg,3024,4032,MorningGlory,979,1465,1143,1342
20210712_iPhoneSE_YL_196.jpg,3024,4032,Goosegrass,4,432,3012,2472
20210903_NIKOND3300_YL_45.jpg,4000,6000,Ragweed,959,1246,1577,2231
20210812_iPhoneSE_YL_945.jpg,3023,3492,Purslane,501,422,2285,2965
20210903_NIKOND3300_YL_51.jpg,6000,4000,Waterhemp,1814,523,2424,2279
20210628_iPhoneSE_YL_184.jpg,3024,4032,SpottedSpurge,628,1129,1149,1770
20210712_iPhoneSE_YL_141.jpg,3024,4032,Carpetweed,501,657,2092,2000
20210812_iPhoneSE_YL_762.jpg,2383,1685,MorningGlory,863,0,1071,1198
20210903_NIKOND3300_YL_84.jpg,4000,6000,MorningGlory,1185,1926,1978,1804
20210904_iPhoneSE_YL_41.jpg,4032,3024,Waterhemp,1084,982,1541,1628
20210904_iPhoneSE_YL_41.jpg,4032,3024,Waterhemp,3342,2194,343,246
20210827_iPhone11Pro_BT_259.jpg,3024,4032,PricklySida,1072,1319,662,873
20210903_iPhone11Pro_BT_63.jpg,4032,3024,Ragweed,1734,1367,295,243
20210903_iPhone11Pro_BT_63.jpg,4032,3024,Ragweed,1858,2057,273,302
20210903_iPhone11Pro_BT_63.jpg,4032,3024,Ragweed,1622,255,145,154
20210827_iPhone11Pro_BT_265.jpg,3024,4032,PricklySida,215,1266,1942,1418
20210904_iPhoneSE_YL_69.jpg,3024,4032,Waterhemp,815,1096,1489,1711
20210628_iPhoneSE_YL_99.jpg,3024,4032,PalmerAmaranth,628,806,1663,1556
20210806_iPhoneSE_YL_317.jpg,3024,4032,Carpetweed,325,723,2674,3112
20210628_iPhoneSE_YL_192.jpg,4032,3024,SpottedSpurge,0,3,4030,3021
20210805_iPhoneSE_YL_117.jpg,3024,3061,MorningGlory,727,677,1685,2362
20210628_iPhoneSE_YL_186.jpg,3024,4032,SpottedSpurge,648,417,1619,3400
20210903_NIKOND3300_YL_53.jpg,4000,6000,Waterhemp,889,1455,2370,2553
20210903_iPhone11Pro_BT_151.jpg,3024,4032,Waterhemp,652,574,1516,1102
20210903_iPhone11Pro_BT_151.jpg,3024,4032,Waterhemp,879,2196,1039,895
20210903_iPhone11Pro_BT_88.jpg,3024,4032,SpottedSpurge,391,926,2039,2047
20210628_iPhoneSE_YL_66.jpg,3024,4032,MorningGlory,550,3,1896,3159
20210806_iPhoneSE_YL_303.jpg,1937,1981,MorningGlory,403,542,1173,886
20210820_iPhoneSE_YL_1526.jpg,4032,3024,PricklySida,873,587,1419,1454
20210903_iPhoneSE_YL_152.jpg,3024,4032,MorningGlory,791,1242,1688,1588
20210820_iPhoneSE_YL_1532.jpg,3024,4032,SpottedSpurge,1048,1364,259,323
20210820_iPhoneSE_YL_1532.jpg,3024,4032,PricklySida,638,1541,1637,1601
20210912_iPhoneSE_YL_32.jpg,3024,4032,Eclipta,800,2426,495,832
20210912_iPhoneSE_YL_32.jpg,3024,4032,Eclipta,1741,188,598,727
20210910_iPhoneSE_YL_38.jpg,4032,3024,Waterhemp,1550,838,1388,1249
20210912_CanonEOS4000D_YL_127.jpg,3456,5184,MorningGlory,1216,2665,1186,1946
20210912_CanonEOS4000D_YL_127.jpg,3456,5184,Waterhemp,1062,1096,674,794
20210903_iPhoneSE_YL_15.jpg,3024,4032,MorningGlory,1067,680,832,1242
20210903_iPhoneSE_YL_15.jpg,3024,4032,MorningGlory,1090,2854,867,885
20210908_iPhoneSE_YL_67.jpg,3024,4032,Purslane,348,1438,1871,1555
20210712_iPhoneSE_YL_87.jpg,3024,4032,Carpetweed,150,80,1925,3630
20210712_iPhoneSE_YL_209.jpg,3024,4032,Goosegrass,3,3,3016,4021
20210712_iPhoneSE_YL_221.jpg,3024,4032,Goosegrass,3,587,2620,2952
20210903_iPhoneSE_YL_218.jpg,3024,4032,Sicklepod,768,1143,1483,1729
20210712_iPhoneSE_YL_44.jpg,3024,4032,Carpetweed,365,1091,1843,1561
20210906_iPhoneSE_YL_430.jpg,3024,4032,Waterhemp,465,574,668,727
20210906_iPhoneSE_YL_430.jpg,3024,4032,Waterhemp,1008,2102,1383,1672
20210912_CanonEOS4000D_YL_251.jpg,5184,3456,Waterhemp,1264,831,996,1384
20210912_CanonEOS4000D_YL_251.jpg,5184,3456,Ragweed,3188,1786,605,653
20210827_iPhone11Pro_BT_33.jpg,3024,4032,Waterhemp,475,1553,1805,1301
20210827_iPhone11Pro_BT_33.jpg,3024,4032,Waterhemp,1137,838,738,656
20210827_iPhoneSE_YL_145.jpg,3024,4032,PricklySida,1442,1283,844,1184
20210827_iPhone11Pro_BT_305.jpg,4032,3024,Ragweed,1529,1370,484,435
20210827_iPhone11Pro_BT_305.jpg,4032,3024,SpottedSpurge,3230,876,510,384
20210912_CanonEOS4000D_YL_245.jpg,3456,5184,Ragweed,331,322,217,226
20210912_CanonEOS4000D_YL_245.jpg,3456,5184,Ragweed,1132,455,1220,1385
20210912_CanonEOS4000D_YL_245.jpg,3456,5184,Ragweed,994,3057,726,931
20210812_iPhoneSE_YL_833.jpg,3023,3596,Purslane,228,74,2163,3386
20210806_iPhoneSE_YL_277.jpg,3032,2999,MorningGlory,1164,875,1633,1661
20210909_NIKOND3300_YL_93.jpg,4000,6000,Eclipta,564,2068,825,1499
20210909_NIKOND3300_YL_93.jpg,4000,6000,Waterhemp,2907,2890,638,662
20210820_iPhoneSE_YL_1452.jpg,3024,4032,Purslane,675,117,1823,2113
20210820_iPhoneSE_YL_1452.jpg,3024,4032,Purslane,611,2302,1496,1730
20210827_iPhoneSE_YL_186.jpg,4032,3024,Ragweed,2849,857,699,598
20210827_iPhoneSE_YL_186.jpg,4032,3024,Ragweed,2313,2075,959,932
20210827_iPhoneSE_YL_186.jpg,4032,3024,CutleafGroundcherry,427,457,1935,1891
20210910_NIKOND3300_YL_225.jpg,4000,6000,MorningGlory,12,1621,3277,2179
20210912_CanonEOS4000D_YL_19.jpg,3456,5184,Waterhemp,804,696,721,677
20210912_CanonEOS4000D_YL_19.jpg,3456,5184,Ragweed,1556,3770,476,492
20210910_NIKOND3300_YL_224.jpg,4000,6000,MorningGlory,966,1837,1963,2082
20210903_NIKOND3300_YL_205.jpg,6000,4000,SpottedSpurge,1407,640,3645,2785
20210910_NIKOND3300_YL_230.jpg,4000,6000,Waterhemp,680,1999,1807,1877
20210827_iPhone11Pro_BT_9.jpg,4032,3024,Ragweed,1214,516,2175,1606
20210827_iPhone11Pro_BT_9.jpg,4032,3024,SpottedSpurge,1403,1838,739,897
20210912_CanonEOS4000D_YL_244.jpg,3456,5184,Waterhemp,706,1314,1448,1593
20210820_iPhoneSE_YL_1484.jpg,1410,1424,MorningGlory,197,131,1105,1142
20210806_iPhoneSE_YL_289.jpg,3017,2758,MorningGlory,700,787,1083,1373
20210827_NIKOND3300_YL_47.jpg,4000,6000,PalmerAmaranth,566,2327,2510,2100
20210910_iPhone11Pro_BT_113.jpg,3024,4032,Waterhemp,832,2543,848,1008
20210813_iPhoneSE_YL_1236.jpg,3024,3100,PalmerAmaranth,115,285,2625,2705
20210908_iPhoneSE_YL_99.jpg,4032,3024,Purslane,907,1553,1078,805
20210908_iPhoneSE_YL_99.jpg,4032,3024,Purslane,2547,423,511,871
20210908_iPhoneSE_YL_99.jpg,4032,3024,Purslane,2949,520,514,604
20210908_iPhoneSE_YL_99.jpg,4032,3024,Purslane,2619,739,901,1859
20210712_iPhoneSE_YL_79.jpg,3024,4032,Carpetweed,638,704,1823,2034
20210906_iPhoneSE_YL_419.jpg,3024,4032,Waterhemp,1352,453,844,738
20210906_iPhoneSE_YL_419.jpg,3024,4032,Waterhemp,885,1954,1653,1826
20210903_iPhoneSE_YL_219.jpg,3024,4032,Sicklepod,1377,580,973,850
20210903_iPhoneSE_YL_219.jpg,3024,4032,Sicklepod,615,2426,1272,903
20210910_iPhoneSE_YL_131.jpg,3024,4032,MorningGlory,606,1082,1168,1367
20210904_iPhoneSE_YL_2.jpg,3024,4032,Waterhemp,1145,438,1102,1285
20210904_iPhoneSE_YL_2.jpg,3024,4032,Waterhemp,789,2731,977,1063
20210712_iPhoneSE_YL_86.jpg,3024,4032,Carpetweed,557,916,1839,2343
20210903_NIKOND3300_YL_167.jpg,4000,6000,Waterhemp,1464,2449,2283,2222
20210910_NIKOND3300_YL_152.jpg,6000,4000,Waterhemp,1984,182,2004,2039
20210903_NIKOND3300_YL_173.jpg,6000,4000,Waterhemp,1907,1110,2506,1953
20210912_CanonEOS4000D_YL_132.jpg,3456,5184,MorningGlory,1340,1811,1208,1382
20210912_CanonEOS4000D_YL_132.jpg,3456,5184,Waterhemp,2831,30,610,783
20210827_iPhoneSE_YL_232.jpg,3024,4032,PricklySida,1102,852,785,731
20210827_iPhoneSE_YL_232.jpg,3024,4032,PricklySida,1172,2407,641,961
20210912_iPhoneSE_YL_132.jpg,4032,3024,Waterhemp,387,806,1524,1621
20210912_iPhoneSE_YL_132.jpg,4032,3024,Waterhemp,2251,1055,1202,1099
20210912_iPhoneSE_YL_132.jpg,4032,3024,Waterhemp,2115,2370,976,646
20210712_iPhoneSE_YL_195.jpg,3024,4032,Goosegrass,0,1163,3016,2222
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,684,2098,887,910
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,2461,918,336,336
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,1743,1164,223,336
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Ragweed,2383,1278,254,184
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Ragweed,2606,3247,246,273
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,2555,574,313,277
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,1858,12,352,182
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Ragweed,1905,774,170,152
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Waterhemp,2708,2059,313,313
20210910_iPhone11Pro_BT_94.jpg,3024,4032,Ragweed,2559,2872,164,152
20210812_iPhoneSE_YL_946.jpg,3023,3715,Purslane,784,59,2011,3623
20210805_iPhoneSE_YL_102.jpg,3480,2957,MorningGlory,1244,675,1358,1769
20210806_iPhoneSE_YL_302.jpg,4032,3024,MorningGlory,1108,517,1746,1862
20210805_iPhoneSE_YL_116.jpg,1403,1863,MorningGlory,2,56,1151,1657
20210827_iPhone11Pro_BT_264.jpg,3024,4032,PricklySida,774,1004,1117,1168
20210628_iPhoneSE_YL_178.jpg,3024,4032,PalmerAmaranth,940,1455,1295,1394
20210910_iPhone11Pro_BT_43.jpg,3024,4032,Purslane,1207,1856,379,418
20210910_iPhoneSE_YL_247.jpg,3024,4032,Carpetweed,492,2590,703,996
20210910_iPhoneSE_YL_247.jpg,3024,4032,MorningGlory,1645,508,567,633
20210910_iPhoneSE_YL_253.jpg,3024,4032,PricklySida,777,1121,875,961
20210910_iPhoneSE_YL_253.jpg,3024,4032,Carpetweed,1492,2418,559,789
20210903_iPhoneSE_YL_190.jpg,3024,4032,Sicklepod,692,1307,1957,1735
20210903_iPhone11Pro_BT_62.jpg,4032,3024,MorningGlory,1490,1246,414,505
20210904_iPhoneSE_YL_54.jpg,3024,4032,Waterhemp,897,803,1828,2063
20210904_iPhoneSE_YL_54.jpg,3024,4032,Waterhemp,2121,369,891,492
20210903_NIKOND3300_YL_91.jpg,4000,6000,Waterhemp,767,1194,2571,3564
20210812_iPhoneSE_YL_749.jpg,3723,3001,MorningGlory,174,985,1176,663
20210812_iPhoneSE_YL_749.jpg,3723,3001,Purslane,527,675,3159,2052
20210812_iPhoneSE_YL_991.jpg,3024,3454,Purslane,660,99,1850,3164
20210628_iPhoneSE_YL_150.jpg,3024,4032,PalmerAmaranth,711,1228,1662,1957
20210628_iPhoneSE_YL_168.jpg,3024,4032,PalmerAmaranth,989,1147,1284,1205
20210628_iPhoneSE_YL_168.jpg,3024,4032,PalmerAmaranth,2454,807,568,982
20210903_NIKOND3300_YL_81.jpg,6000,4000,Waterhemp,1994,715,2680,2860
20210810_iPhoneSE_YL_606.jpg,1578,1528,MorningGlory,103,157,1184,1092
20210812_iPhoneSE_YL_981.jpg,3004,3344,Purslane,469,84,1778,3116
20210812_iPhoneSE_YL_759.jpg,2975,3024,Purslane,1477,599,1383,1649
20210812_iPhoneSE_YL_759.jpg,2975,3024,Purslane,347,2464,375,530
20210904_iPhoneSE_YL_50.jpg,4032,3024,Waterhemp,1649,387,2045,1790
20210628_iPhoneSE_YL_140.jpg,3024,4032,PalmerAmaranth,392,979,2045,1551
20210806_iPhoneSE_YL_448.jpg,3024,4032,SpottedSpurge,429,501,2023,2952
20210820_iPhoneSE_YL_1537.jpg,3024,4032,PricklySida,464,882,2016,2909
20210806_iPhoneSE_YL_312.jpg,3024,4032,MorningGlory,154,614,2468,2889
20210903_NIKOND3300_YL_56.jpg,4000,6000,MorningGlory,1359,2266,2039,2397
20210903_iPhone11Pro_BT_154.jpg,3024,4032,Waterhemp,481,1106,1762,1957
20210827_iPhoneSE_YL_236.jpg,3024,4032,PricklySida,336,1528,1950,1403
20210910_NIKOND3300_YL_181.jpg,4000,6000,Waterhemp,638,2088,2160,2136
20210910_NIKOND3300_YL_181.jpg,4000,6000,Carpetweed,1760,4453,523,593
20210912_iPhoneSE_YL_136.jpg,4032,3024,Ragweed,551,1076,1167,1293
20210912_iPhoneSE_YL_136.jpg,4032,3024,Ragweed,2169,1152,938,1026
20210906_iPhoneSE_YL_227.jpg,4032,3024,SpottedSpurge,331,1146,765,709
20210906_iPhoneSE_YL_227.jpg,4032,3024,SpottedSpurge,1266,1196,2169,1413
20210906_iPhoneSE_YL_227.jpg,4032,3024,SpottedSpurge,3456,132,246,317
20210910_NIKOND3300_YL_156.jpg,4000,6000,Waterhemp,424,2046,960,1837
20210910_NIKOND3300_YL_156.jpg,4000,6000,Carpetweed,1485,2595,1861,1318
20210910_NIKOND3300_YL_156.jpg,4000,6000,Carpetweed,19,2968,710,983
20210908_iPhoneSE_YL_9.jpg,4032,3024,Carpetweed,416,1366,739,501
20210908_iPhoneSE_YL_9.jpg,4032,3024,Carpetweed,3090,1735,554,595
20210908_iPhoneSE_YL_9.jpg,4032,3024,Carpetweed,1671,651,1413,1724
20210906_iPhoneSE_YL_72.jpg,4032,3024,Eclipta,1214,778,1134,1284
20210910_iPhoneSE_YL_135.jpg,3024,4032,Ragweed,688,1321,1301,1039
20210813_iPhoneSE_YL_1226.jpg,3024,4032,Waterhemp,134,0,2887,3890
20210813_iPhoneSE_YL_1226.jpg,3024,4032,Carpetweed,1166,65,686,476
20210813_iPhoneSE_YL_1226.jpg,3024,4032,Carpetweed,1668,0,860,379
20210813_iPhoneSE_YL_1232.jpg,2880,2673,PalmerAmaranth,154,185,2519,1878
20210906_iPhoneSE_YL_409.jpg,3024,4032,Eclipta,883,590,1199,906
20210906_iPhoneSE_YL_409.jpg,3024,4032,Eclipta,1356,2372,641,727
20210827_iPhone11Pro_BT_300.jpg,3024,4032,Ragweed,1887,1633,449,457
20210827_iPhone11Pro_BT_300.jpg,3024,4032,SpottedSpurge,602,934,996,469
20210812_iPhoneSE_YL_1124.jpg,3024,3235,Sicklepod,379,104,2153,2840
20210820_iPhoneSE_YL_1480.jpg,1829,1869,MorningGlory,159,326,1524,1230
20210903_YALAL00_EO_29.jpg,4000,3000,SpottedSpurge,262,273,2704,2699
20210903_YALAL00_EO_29.jpg,4000,3000,SpottedSpurge,0,4,244,214
20210909_NIKOND3300_YL_82.jpg,4000,6000,Waterhemp,1403,1172,1220,1190
20210909_NIKOND3300_YL_82.jpg,4000,6000,Waterhemp,1407,3142,1590,1560
20210909_NIKOND3300_YL_82.jpg,4000,6000,Carpetweed,1054,4022,218,366
20210909_NIKOND3300_YL_82.jpg,4000,6000,Carpetweed,1020,2580,462,593
20210806_iPhoneSE_YL_272.jpg,2773,2799,MorningGlory,762,391,1542,1634
20210913_iPhoneSE_YL_11.jpg,3024,4032,SpottedSpurge,1070,1198,1363,1996
20210812_iPhoneSE_YL_836.jpg,1541,1527,Purslane,180,470,963,902
20210912_CanonEOS4000D_YL_21.jpg,5184,3456,Waterhemp,1654,472,1510,1564
20210913_iPhoneSE_YL_10.jpg,4032,3024,SpottedSpurge,1123,1327,877,318
20210913_iPhoneSE_YL_10.jpg,4032,3024,SpottedSpurge,1508,1099,1547,631
20210910_NIKOND3300_YL_221.jpg,6000,4000,Eclipta,2187,815,1829,1885
20210827_NIKOND3300_YL_81.jpg,6000,4000,PricklySida,2203,890,1994,1651
20210913_iPhoneSE_YL_136.jpg,3024,4032,MorningGlory,945,1313,1149,1106
20210909_NIKOND3300_YL_54.jpg,4000,6000,Waterhemp,614,453,2899,3317
20210820_iPhoneSE_YL_1495.jpg,1565,1580,MorningGlory,214,305,1117,969
20210906_iPhoneSE_YL_420.jpg,3024,4032,SpottedSpurge,1024,1324,1887,1965
20210906_iPhoneSE_YL_434.jpg,3024,4032,PricklySida,453,2188,1778,1129
20210906_iPhoneSE_YL_434.jpg,3024,4032,Eclipta,1125,66,836,863
20210903_iPhoneSE_YL_220.jpg,3024,4032,Sicklepod,961,715,1278,1741
20210903_iPhoneSE_YL_220.jpg,3024,4032,Sicklepod,598,2514,463,633
20210903_iPhoneSE_YL_220.jpg,3024,4032,Sicklepod,2104,2602,305,557
20210906_iPhoneSE_YL_352.jpg,3024,4032,Eclipta,733,826,2139,1875
20210908_iPhoneSE_YL_77.jpg,3024,4032,Purslane,1078,1153,891,1711
20210827_iPhoneSE_YL_22.jpg,3024,4032,Ragweed,856,2536,817,1086
20210827_iPhoneSE_YL_22.jpg,3024,4032,Ragweed,1383,311,668,774
20210827_iPhoneSE_YL_22.jpg,3024,4032,SpottedSpurge,2702,3065,316,504
20210712_iPhoneSE_YL_219.jpg,3024,4032,Goosegrass,604,687,1836,2611
20210904_NIKOND3300_YL_9.jpg,3000,4496,Waterhemp,863,710,941,898
20210904_NIKOND3300_YL_9.jpg,3000,4496,Waterhemp,257,1756,1996,1882
20220129_CanonEOS4000D_EO_17.jpg,5184,3456,MorningGlory,1119,154,2485,2049
20210904_iPhoneSE_YL_7.jpg,3024,4032,Waterhemp,672,1043,727,692
20210904_iPhoneSE_YL_7.jpg,3024,4032,Waterhemp,930,1446,1610,1610
20210906_iPhoneSE_YL_73.jpg,4032,3024,Purslane,1082,435,2497,2581
20210906_iPhoneSE_YL_73.jpg,4032,3024,Waterhemp,2036,119,655,563
20210908_iPhoneSE_YL_8.jpg,3024,4032,SpottedSpurge,509,798,1371,2080
20210910_NIKOND3300_YL_157.jpg,6000,4000,PalmerAmaranth,1128,752,1578,1698
20210910_NIKOND3300_YL_157.jpg,6000,4000,Waterhemp,3403,1302,1302,1298
20210910_NIKOND3300_YL_157.jpg,6000,4000,Waterhemp,163,6,930,674
20210903_iPhoneSE_YL_11.jpg,4032,3024,Ragweed,1345,708,1526,1407
20210912_iPhoneSE_YL_123.jpg,4032,3024,Waterhemp,1412,910,1346,1333
